"","CASE_STATUS","PW_SKILL_LEVEL","WAGE_OFFER_UNIT_OF_PAY","MINIMUM_EDUCATION","REQUIRED_EXPERIENCE","ACCEPT_ALT_OCCUPATION","FOREIGN_LANGUAGE_REQUIRED","PROFESSIONAL_OCCUPATION","COUNTRY_OF_CITIZENSHIP","CLASS_OF_ADMISSION","FOREIGN_WORKER_EDUCATION","FOREIGN_WORKER_YRS_SINCE_ED","FOREIGN_WORKER_ED_INST_US","FOREIGN_WORKER_REQ_EXPERIENCE","FOREIGN_WORKER_EXP_WITH_EMPL","FOREIGN_WORKER_CURR_EMPLOYED","EMPLOYER_COMPLETED_APPLICATION","WAITING_PERIOD","PW_WAGE_HOURLY"
"198",1,3,1,"Doctorate",0,0,0,1,"CHINA","H-1B","Doctorate",4,"1","N/A","UNK",1,0,173,54.3100961538462
"199",1,4,1,"Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",15,"0","Y","0",1,0,224,50.7201923076923
"200",1,3,1,"Master's",0,1,0,1,"CHINA","H-1B","Master's",11,"1","N/A","0",1,0,225,55.3201923076923
"201",1,2,1,"Bachelor's",0,0,0,1,"CHINA","H-1B","Bachelor's",7,"1","N/A","UNK",1,0,167,19.15
"202",1,4,1,"Bachelor's",0,1,0,1,"SPAIN","L-1","Master's",2,"1","N/A","0",1,0,176,68.9600961538462
"203",1,2,1,"Master's",0,0,0,1,"INDIA","H-1B","Master's",3,"1","N/A","UNK",1,0,165,57.9701923076923
"204",1,2,1,"Master's",0,0,0,1,"PAKISTAN","H-1B","Master's",5,"1","N/A","UNK",1,0,336,56.6201923076923
"205",1,2,1,"Master's",0,1,0,1,"INDIA","H-1B","Bachelor's",18,"0","N/A","0",1,0,199,38.8701923076923
"206",1,2,1,"Bachelor's",0,1,0,1,"INDIA","H-1B","Bachelor's",14,"0","N/A","0",1,0,212,37.9798076923077
"207",1,2,1,"Master's",0,0,0,1,"INDIA","H-1B","Master's",6,"1","N/A","0",1,0,326,43.5798076923077
"208",1,4,1,"Bachelor's",0,1,0,1,"INDIA","H-1B","Bachelor's",22,"0","N/A","0",1,0,209,60.1298076923077
"209",1,3,1,"Master's",0,0,0,1,"INDIA","H-1B","Master's",3,"1","N/A","UNK",1,0,152,69.8298076923077
"210",1,2,1,"Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",20,"0","N","0",1,0,215,34.8701923076923
"211",1,4,1,"Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",14,"0","N","0",1,0,188,55.2399038461538
"212",1,4,1,"Master's",0,1,0,1,"INDIA","H-1B","Master's",16,"1","N/A","0",1,0,221,53.1100961538462
"213",1,3,1,"Master's",1,1,0,1,"INDIA","H-1B","Master's",18,"0","N","0",1,0,336,53.3701923076923
"214",1,2,1,"Master's",0,0,0,1,"CHINA","H-1B","Master's",6,"0","N/A","0",1,0,340,52.3
"215",1,0,1,"Master's",1,1,0,1,"INDIA","H-1B","Master's",7,"1","N","0",1,0,167,38.125
"216",1,2,1,"Bachelor's",1,1,0,1,"NIGERIA","H-1B","Bachelor's",8,"1","N","0",1,0,218,35.1201923076923
"217",1,1,1,"Bachelor's",0,1,0,1,"VIETNAM","H-1B","Bachelor's",6,"1","N/A","0",1,0,187,27.5100961538462
"218",1,2,1,"Master's",1,1,0,1,"CHINA","H-1B","Doctorate",2,"1","N","0",1,0,146,57.9701923076923
"219",1,1,1,"Master's",0,1,0,1,"CHINA","H-1B","Master's",6,"1","N/A","0",1,0,172,36.0899038461538
"220",1,3,1,"Master's",1,1,0,1,"INDIA","H-1B","Bachelor's",17,"0","N","UNK",1,0,174,47.95
"221",1,2,1,"Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",11,"0","N","0",1,0,154,37.1798076923077
"222",1,2,1,"Master's",0,1,0,1,"INDIA","H-1B","Master's",11,"1","N/A","0",1,0,181,48.8201923076923
"223",1,1,1,"Bachelor's",0,1,0,1,"CANADA","H-1B","Bachelor's",2,"0","N/A","0",1,0,155,46.45
"224",1,4,1,"Bachelor's",1,1,0,1,"INDIA","Not in USA","Bachelor's",11,"0","N","0",1,0,366,59.4
"225",1,1,1,"Bachelor's",1,1,0,1,"CHINA","H-1B","Master's",6,"1","N","0",1,0,143,25.2798076923077
"226",1,2,1,"Master's",1,1,0,1,"POLAND","L-2","Bachelor's",11,"0","N","0",1,0,225,42
"227",1,2,1,"Master's",0,1,0,1,"INDIA","H-1B","Master's",5,"1","N/A","0",1,0,229,47.4899038461538
"228",1,1,1,"Other",1,0,0,1,"CHINA","H-1B","Other",7,"1","Y","0",1,1,175,38.45
"229",1,3,1,"Bachelor's",0,1,0,1,"SOUTH KOREA","H-1B","Bachelor's",5,"1","N/A","0",1,0,213,63.3100961538462
"230",1,2,1,"Master's",1,1,0,1,"CHILE","F-1","Master's",24,"0","Y","UNK",0,0,180,41.5100961538462
"231",1,4,1,"Master's",1,1,0,1,"INDIA","H-1B","Master's",12,"1","N","0",1,0,200,69.4298076923077
"232",1,3,1,"Bachelor's",1,1,0,0,"PAKISTAN","F-1","Bachelor's",5,"0","N","0",0,0,160,17.0298076923077
"233",1,2,1,"Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",10,"0","N","0",1,0,132,54.3798076923077
"234",1,2,1,"Master's",1,1,0,1,"INDIA","H-1B","Master's",5,"1","Y","0",1,0,193,45.3399038461538
"235",1,2,1,"Master's",1,1,0,1,"INDIA","L-1","Bachelor's",11,"0","N","0",1,0,137,54.3798076923077
"236",1,4,1,"Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",20,"0","N","UNK",1,0,178,47.8701923076923
"237",1,1,1,"Other",0,0,0,1,"INDIA","H-1B","Other",20,"0","N/A","0",1,0,182,54.8100961538462
"238",1,3,1,"Doctorate",0,0,0,1,"PAKISTAN","F-1","Doctorate",1,"1","N/A","UNK",1,0,145,64.5298076923077
"239",1,4,1,"High School",1,0,0,0,"PAKISTAN","B-2","High School",36,"0","Y","0",0,0,233,27.2399038461538
"240",1,4,1,"High School",0,1,0,0,"BRAZIL","F-1","Bachelor's",19,"0","N/A","0",0,0,176,24.6798076923077
"241",1,2,1,"Master's",1,1,0,1,"INDIA","H-1B","Master's",11,"0","N","0",1,0,159,38.6600961538462
"242",1,3,1,"Master's",0,0,0,1,"CHINA","F-1","Master's",1,"1","N/A","0",1,0,210,63.3298076923077
"243",1,3,1,"Bachelor's",1,1,0,1,"INDIA","H-1B","Master's",5,"1","N","0",1,0,189,50.6701923076923
"244",1,0,1,"Master's",1,1,0,1,"INDIA","F-1","Master's",3,"1","Y","0",1,0,341,42.4384615384615
"245",1,3,1,"Master's",1,1,0,1,"INDIA","H-1B","Master's",5,"1","N","0",1,0,168,45.8100961538462
"246",1,0,1,"Bachelor's",1,1,0,1,"RUSSIA","H-1B","Master's",14,"0","Y","0",1,0,257,42.8442307692308
"247",1,2,1,"Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",8,"1","N","0",1,0,171,49.7701923076923
"248",1,2,1,"Master's",1,1,0,1,"INDIA","H-1B","Master's",5,"1","N","0",1,0,182,48.7201923076923
"249",1,1,1,"Doctorate",0,0,0,0,"UNITED KINGDOM","H-1B","Doctorate",2,"1","N/A","UNK",1,0,172,31.0817307692308
"250",1,2,1,"Master's",1,1,0,1,"CHINA","H-1B","Master's",6,"1","N","0",1,0,170,54.6100961538462
"251",1,2,1,"Bachelor's",0,1,0,1,"INDIA","H-1B","Bachelor's",11,"0","N/A","0",1,0,186,42.0100961538462
"252",1,2,1,"Master's",0,0,0,1,"CHINA","H-1B","Master's",4,"1","N/A","0",1,0,223,58.85
"253",1,2,1,"Master's",0,1,0,1,"INDIA","H-1B","Bachelor's",17,"0","N/A","0",1,0,175,36.3100961538462
"254",1,3,1,"Master's",1,1,0,1,"INDIA","H-1B","Master's",10,"1","N","0",1,0,170,45.2899038461538
"255",1,4,1,"Bachelor's",0,1,0,1,"INDIA","H-1B","Bachelor's",18,"0","N/A","0",1,0,224,61.95
"256",1,1,1,"Bachelor's",1,0,0,1,"MEXICO","TN","Bachelor's",9,"0","Y","1",1,0,345,38.8899038461538
"257",1,0,1,"Master's",1,1,0,1,"AUSTRALIA","E-3","Master's",13,"0","N","0",1,0,162,82.2235576923077
"258",1,2,1,"Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",18,"0","Y","0",1,0,225,37.6
"259",1,4,1,"Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",12,"0","N","0",1,0,196,66.0701923076923
"260",1,1,1,"Bachelor's",0,0,0,1,"SOUTH KOREA","F-1","Bachelor's",2,"1","N/A","0",1,0,308,30.0298076923077
"261",1,2,1,"Bachelor's",0,1,0,1,"BRAZIL","L-1","Master's",12,"0","N/A","0",1,0,183,43.5100961538462
"262",1,2,1,"Bachelor's",1,1,0,1,"INDIA","H-1B","Master's",4,"1","Y","0",1,0,149,49.5201923076923
"263",1,3,1,"Master's",0,1,0,1,"INDIA","H-1B","Bachelor's",12,"0","N/A","0",1,0,217,47.0100961538462
"264",1,2,1,"Master's",0,1,0,1,"INDIA","H-1B","Master's",3,"1","N/A","0",1,0,175,56.3899038461538
"265",1,2,1,"Master's",1,1,0,1,"INDIA","H-1B","Bachelor's",15,"0","N","0",1,0,159,54.3798076923077
"266",1,2,1,"Master's",1,1,0,1,"INDIA","H-1B","Master's",7,"1","N/A","0",1,0,209,36.9798076923077
"267",1,0,1,"Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",17,"0","Y","0",1,0,194,42.7461538461538
"268",1,3,1,"Master's",0,1,0,1,"INDIA","H-1B","Master's",6,"1","N/A","0",1,0,231,46.0899038461538
"269",1,3,1,"Master's",0,1,0,1,"INDIA","H-1B","Master's",8,"1","N/A","0",1,0,224,53
"270",1,4,1,"Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",6,"1","N","0",1,0,179,61.55
"271",1,4,1,"Bachelor's",1,1,0,1,"CANADA","TN","Master's",11,"0","Y","0",1,0,362,92.5298076923077
"272",1,3,1,"Master's",1,1,0,1,"INDIA","H-1B","Master's",10,"0","Y","0",1,0,182,43.2600961538462
"273",1,3,1,"Master's",0,1,0,1,"CHINA","H-1B","Master's",2,"1","N/A","0",1,0,182,70.0600961538462
"274",1,2,1,"Master's",0,1,0,1,"ISRAEL","H-1B","Master's",10,"0","N/A","0",1,0,137,63.85
"275",1,4,1,"None",1,0,0,1,"SOUTH KOREA","B-2","Associate's",15,"0","Y","UNK",1,1,194,31.8100961538462
"276",1,4,1,"Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",12,"0","N","0",1,0,208,64.8701923076923
"277",1,0,1,"Doctorate",0,0,0,0,"CHINA","H-1B","Doctorate",7,"0","N/A","UNK",1,1,188,20.4149038461538
"278",1,2,1,"Master's",0,0,0,1,"SOUTH KOREA","F-1","Master's",2,"1","N/A","0",1,0,333,26.95
"279",1,3,1,"Master's",1,1,0,1,"INDIA","H-1B","Master's",11,"1","N","0",1,0,198,55.8399038461538
"280",1,3,1,"Master's",1,1,0,1,"UKRAINE","L-1","Master's",12,"0","Y","0",1,0,164,49.7899038461538
"281",1,2,1,"Master's",1,1,0,1,"INDIA","H-1B","Master's",13,"1","N","0",1,0,177,57.2701923076923
"282",1,1,1,"Bachelor's",0,0,0,1,"CANADA","TN","Bachelor's",2,"0","N/A","0",1,0,353,44.8
"283",1,4,1,"Master's",1,1,0,1,"INDIA","H-1B","Master's",14,"1","N","0",1,0,163,69.8100961538462
"284",1,4,1,"Bachelor's",0,1,0,1,"INDIA","H-1B","Master's",11,"1","N/A","0",1,0,223,66.2
"285",1,1,1,"Master's",0,1,0,1,"CHINA","H-1B","Master's",6,"1","N/A","0",1,0,163,35.1899038461538
"286",1,3,1,"Master's",0,1,0,1,"INDIA","H-1B","Master's",10,"1","N/A","0",1,0,301,55.3201923076923
"287",1,1,1,"Bachelor's",1,1,0,1,"CANADA","TN","Bachelor's",2,"0","N","0",1,0,320,45.8798076923077
"288",1,2,1,"Master's",0,1,0,1,"INDIA","H-1B","Master's",7,"1","N/A","0",1,0,224,58.85
"289",1,0,1,"Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",18,"0","Y","0",1,0,168,67.9413461538462
"290",1,2,1,"Doctorate",0,0,0,0,"CHINA","H-1B","Doctorate",6,"1","N/A","0",1,1,151,31.8956730769231
"291",1,4,1,"Bachelor's",0,1,0,1,"INDIA","H-1B","Bachelor's",23,"0","N/A","0",1,0,160,83
"292",1,1,1,"Bachelor's",1,0,0,1,"PHILIPPINES","H-1B","Bachelor's",13,"0","Y","0",1,0,222,19.9
"293",1,4,1,"Bachelor's",1,1,0,1,"INDIA","H-1B","Master's",8,"1","N","0",1,0,223,51.3701923076923
"294",1,4,1,"Bachelor's",0,1,0,1,"INDIA","H-1B","Master's",11,"1","N/A","0",1,0,175,48.9100961538462
"295",1,0,1,"Bachelor's",1,0,0,1,"INDIA","H-1B","Bachelor's",15,"0","Y","0",1,0,225,26.7307692307692
"296",1,2,1,"Master's",1,1,0,1,"INDIA","H-1B","Bachelor's",17,"0","N","0",1,0,232,65.6201923076923
"297",1,4,1,"Master's",1,1,0,1,"INDIA","H-1B","Master's",10,"1","N","0",1,0,141,114.020192307692
"298",1,2,1,"Master's",1,1,0,1,"CHINA","H-1B","Master's",2,"1","N","0",1,0,136,57.9701923076923
"299",1,4,1,"Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",18,"0","Y","0",1,0,226,51.25
"300",1,4,1,"Master's",0,1,0,1,"INDIA","H-1B","Master's",17,"0","N/A","0",1,0,209,75.7399038461539
"301",1,2,1,"Master's",0,0,0,1,"CHINA","H-1B","Master's",5,"1","N/A","UNK",1,0,205,41.2399038461538
"302",1,2,1,"Bachelor's",1,1,0,1,"INDIA","L-1","Bachelor's",6,"0","N","0",1,0,168,48.8201923076923
"303",1,2,1,"Master's",1,1,0,1,"INDIA","F-1","Master's",3,"1","N","0",1,0,189,44.2100961538462
"304",1,1,1,"Master's",0,0,0,1,"CHINA","UNK","Master's",5,"1","N/A","UNK",1,0,208,17.7
"305",1,3,1,"Master's",1,1,0,1,"INDIA","F-1","Master's",2,"1","N","0",1,0,212,63.3298076923077
"306",1,1,1,"None",0,0,0,0,"BANGLADESH","UNK","High School",19,"0","N/A","UNK",0,0,147,14.1399038461538
"307",1,4,1,"Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",11,"0","N","0",1,0,182,55.8899038461538
"308",1,2,1,"Master's",1,1,0,1,"CHINA","H-1B","Master's",5,"1","N","0",1,0,208,48.15
"309",1,2,1,"Master's",1,1,0,1,"INDIA","H-1B","Master's",12,"1","Y","0",1,0,208,37.3798076923077
"310",1,2,1,"Bachelor's",1,1,0,1,"INDIA","H-1B","Master's",13,"1","Y","0",1,0,208,47.0701923076923
"311",1,4,1,"Master's",0,1,0,1,"NEPAL","H-1B","Doctorate",4,"1","N/A","0",1,0,185,55.9
"312",1,2,1,"Bachelor's",1,1,0,1,"INDIA","L-1","Bachelor's",8,"0","N","0",1,0,158,39.4600961538462
"313",1,4,1,"Bachelor's",1,1,0,1,"BRAZIL","H-1B","Bachelor's",11,"0","N","0",1,0,174,71.5201923076923
"314",1,2,1,"Bachelor's",1,1,0,1,"PAKISTAN","H-1B","Master's",8,"0","Y","0",1,0,166,32.4798076923077
"315",1,3,1,"Master's",1,1,0,1,"INDIA","H-1B","Master's",18,"0","Y","0",1,0,234,49.7899038461538
"316",1,3,1,"Master's",0,1,0,1,"INDIA","H-1B","Master's",6,"1","N/A","0",1,1,227,48.3399038461538
"317",1,2,1,"Master's",1,1,0,1,"UNITED KINGDOM","L-1","Bachelor's",18,"0","N","0",1,0,189,32.4600961538462
"318",1,2,1,"Master's",0,1,0,1,"INDIA","H-1B","Master's",8,"1","N/A","0",1,0,154,55.4701923076923
"319",1,3,1,"Doctorate",0,0,0,1,"CHINA","H-1B","Doctorate",3,"1","N/A","UNK",1,0,130,45.5600961538462
"320",1,2,1,"Master's",1,1,0,1,"INDIA","H-1B","Master's",11,"1","N","0",1,0,193,50.5100961538462
"321",1,1,1,"Other",0,0,0,1,"INDIA","H-1B","Other",9,"0","N/A","UNK",1,0,176,21.0298076923077
"322",1,2,1,"Master's",0,1,0,1,"INDIA","H-1B","Bachelor's",15,"0","N/A","0",1,0,210,58.2798076923077
"323",1,2,1,"Bachelor's",1,1,0,1,"INDIA","H-1B","Other",32,"0","Y","0",1,0,222,37.3798076923077
"324",1,4,1,"Master's",1,1,0,1,"INDIA","H-1B","Master's",7,"1","N","0",1,0,316,81.5201923076923
"325",1,1,1,"Bachelor's",1,0,0,1,"PHILIPPINES","H-1B","Bachelor's",8,"0","Y","0",1,0,185,14.7201923076923
"326",1,3,1,"Master's",0,1,0,1,"INDIA","H-1B","Master's",9,"1","N/A","UNK",1,0,204,50.6701923076923
"327",1,2,1,"Master's",1,1,0,1,"INDIA","F-1","Master's",5,"1","Y","0",1,0,176,38.25
"328",1,3,1,"Master's",1,1,0,1,"INDIA","H-1B","Bachelor's",17,"0","N","0",1,0,169,53.05
"329",1,2,1,"Master's",0,1,0,1,"SOUTH KOREA","L-1","Master's",6,"0","N/A","0",1,0,219,44.1100961538462
"330",1,2,1,"Master's",1,1,0,1,"INDIA","H-1B","Master's",4,"1","N","0",1,0,190,48.8201923076923
"331",1,4,1,"Bachelor's",0,0,0,1,"INDIA","H-1B","Bachelor's",15,"0","N/A","0",1,0,178,53.0798076923077
"332",1,2,1,"Master's",1,1,0,1,"MEXICO","TN","Other",8,"0","N","0",1,0,328,21.0701923076923
"333",1,2,1,"Master's",0,0,0,1,"NEPAL","H-1B","Master's",4,"1","N/A","UNK",1,0,221,46.9298076923077
"334",1,1,1,"Bachelor's",1,1,0,1,"CHINA","L-1","Master's",3,"0","N","0",1,0,227,44.8
"335",1,4,1,"Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",18,"0","N","0",1,0,341,54.7100961538462
"336",1,2,1,"Bachelor's",0,1,0,1,"MEXICO","TN","Bachelor's",14,"0","N/A","0",1,0,231,43.0298076923077
"337",1,4,1,"Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",19,"0","N","0",1,0,180,57.0201923076923
"338",1,2,1,"Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",18,"0","N","0",1,0,175,32.5798076923077
"339",1,2,1,"Master's",0,0,0,1,"INDIA","H-1B","Master's",3,"1","N/A","0",1,0,217,39.4399038461538
"340",1,4,1,"Bachelor's",1,1,0,1,"PHILIPPINES","UNK","Bachelor's",20,"0","Y","0",0,0,357,29.5298076923077
"341",1,1,1,"Bachelor's",1,1,0,1,"CHINA","H-1B","Bachelor's",10,"0","Y","UNK",1,0,337,29.35
"342",1,1,1,"Master's",1,1,0,1,"CHINA","H-1B","Doctorate",3,"1","N","0",1,0,177,36.7100961538462
"343",1,4,1,"Master's",1,0,0,1,"INDIA","H-1B","Master's",7,"1","Y","1",1,0,163,52.8298076923077
"344",1,1,1,"Bachelor's",0,0,0,1,"SOUTH KOREA","J-1","Bachelor's",4,"0","N/A","UNK",1,1,510,16.5298076923077
"345",1,3,1,"Master's",1,1,0,1,"CHINA","F-1","Doctorate",3,"1","N","0",1,0,168,70.9298076923077
"346",1,4,1,"Bachelor's",1,1,0,1,"INDIA","Not in USA","Bachelor's",12,"0","N","0",1,0,323,66.0701923076923
"347",1,4,1,"Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",13,"0","N","0",1,0,336,66.0701923076923
"348",1,3,1,"Master's",0,0,0,1,"INDIA","F-1","Master's",3,"1","N/A","UNK",1,0,182,52.7899038461538
"349",1,2,1,"Bachelor's",0,0,0,1,"PHILIPPINES","UNK","Bachelor's",8,"0","N/A","UNK",0,0,147,20.8600961538462
"350",1,2,1,"Master's",0,0,0,1,"INDIA","H-1B","Master's",3,"1","N/A","0",1,0,162,53.6701923076923
"351",1,3,1,"Other",0,0,0,0,"PAKISTAN","H-1B","Other",11,"0","N/A","UNK",1,1,185,57.3317307692308
"352",1,2,1,"Master's",0,0,0,1,"INDIA","H-1B","Master's",8,"1","N/A","0",1,0,158,47.4
"353",1,2,1,"Master's",0,0,0,1,"INDIA","H-1B","Master's",4,"1","N/A","0",1,0,200,46.6798076923077
"354",1,4,1,"Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",14,"0","N","0",1,0,320,66.0701923076923
"355",1,0,1,"Master's",1,1,0,1,"UNITED KINGDOM","L-1","Bachelor's",16,"0","N","0",1,0,222,74.3182692307692
"356",1,4,1,"Bachelor's",1,0,0,1,"MEXICO","Not in USA","Bachelor's",13,"0","Y","0",0,0,224,40.0899038461538
"357",1,2,1,"Master's",0,1,0,1,"INDIA","H-1B","Master's",10,"1","N/A","0",1,0,162,80.1701923076923
"358",1,1,1,"Bachelor's",1,1,0,1,"CHINA","H-1B","Master's",5,"1","N","0",1,0,221,46.7798076923077
"359",1,1,1,"Bachelor's",1,1,0,1,"AUSTRALIA","E-3","Bachelor's",11,"0","N","0",1,0,311,45.4600961538462
"360",1,4,1,"Master's",0,1,0,1,"CHINA","H-1B","Master's",2,"1","N/A","0",1,0,146,37.9
"361",1,1,1,"Bachelor's",1,0,0,1,"IRAN","H-1B","Bachelor's",11,"0","Y","UNK",1,0,296,27.0298076923077
"362",1,4,1,"Master's",1,1,0,1,"AUSTRALIA","E-3","Master's",37,"0","Y","0",1,0,146,53.4298076923077
"363",1,3,1,"Master's",1,1,0,1,"INDIA","H-1B","Master's",18,"0","N/A","0",1,0,180,43.2600961538462
"364",1,4,1,"Bachelor's",0,1,0,1,"INDIA","H-1B","Bachelor's",15,"0","N/A","0",1,0,166,61.4
"365",1,2,1,"Master's",0,1,0,1,"INDIA","H-1B","Master's",5,"1","N/A","0",1,0,222,35.5100961538462
"366",1,3,1,"Master's",1,1,0,1,"INDIA","H-1B","Master's",11,"1","N","0",1,0,223,69.25
"367",1,1,1,"Bachelor's",1,1,0,1,"MEXICO","H-1B","Bachelor's",20,"0","N","0",1,0,220,28.8798076923077
"368",1,2,1,"Bachelor's",0,1,0,1,"CHINA","O-1","Doctorate",4,"1","N/A","0",1,0,172,42.3201923076923
"369",1,3,1,"Master's",1,1,0,1,"INDIA","H-1B","Master's",10,"0","N","0",1,0,157,62.9298076923077
"370",1,2,1,"Master's",0,0,0,1,"CHINA","F-1","Master's",2,"1","N/A","0",1,0,183,52.3
"371",1,2,1,"Master's",0,0,0,1,"CHINA","H-1B","Master's",4,"1","N/A","0",1,0,174,45.1399038461538
"372",1,3,1,"Master's",0,0,0,1,"INDIA","H-1B","Master's",5,"1","N/A","UNK",1,0,229,55.2399038461538
"373",1,2,1,"Bachelor's",0,0,1,1,"SOUTH KOREA","B-2","Bachelor's",3,"0","N/A","1",0,0,290,26.9899038461538
"374",1,1,0,"Bachelor's",1,1,0,1,"UNITED KINGDOM","O-1","Bachelor's",21,"0","N","0",1,0,187,1262.55
"375",1,3,1,"Master's",0,1,0,1,"INDIA","H-1B","Master's",5,"1","N/A","0",1,0,156,55.7399038461538
"376",1,0,1,"Master's",0,1,0,1,"INDIA","H-1B","Master's",5,"1","N/A","0",1,0,167,38.125
"377",1,1,1,"Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",12,"0","N","0",1,0,175,38.7100961538462
"378",1,4,1,"Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",15,"0","N","0",1,0,234,55.2701923076923
"379",1,3,1,"Master's",1,1,0,1,"BELARUS","L-1","Bachelor's",11,"0","Y","0",1,0,141,50.8899038461538
"380",1,2,1,"Associate's",0,0,0,0,"EGYPT","Not in USA","Bachelor's",12,"0","N/A","UNK",0,0,338,17.05
"381",1,2,1,"Bachelor's",0,0,1,1,"COLOMBIA","UNK","Bachelor's",5,"0","N/A","UNK",1,0,340,40.3201923076923
"382",1,3,1,"Master's",0,1,0,1,"INDIA","H-1B","Bachelor's",18,"0","N/A","0",0,0,152,41.2399038461538
"383",1,2,1,"Master's",1,1,0,1,"INDIA","H-1B","Bachelor's",13,"0","Y","0",1,0,202,35.55
"384",1,3,1,"Doctorate",0,0,0,1,"INDIA","H-1B","Doctorate",2,"1","N/A","UNK",1,0,147,44.7298076923077
"385",1,2,1,"Master's",1,1,0,1,"CHINA","H-1B","Master's",4,"1","N","0",1,0,154,57.9701923076923
"386",1,3,1,"Master's",1,1,0,1,"INDIA","H-1B","Bachelor's",13,"0","N","UNK",1,0,159,47.95
"387",1,0,1,"Bachelor's",1,1,0,1,"INDIA","H-1B","Master's",11,"1","N","0",1,0,175,86.4918269230769
"388",1,4,1,"Bachelor's",1,1,0,1,"INDIA","Not in USA","Bachelor's",13,"0","N","0",1,0,146,55.2701923076923
"389",1,1,1,"Master's",0,0,0,1,"CHINA","H-1B","Master's",5,"1","N/A","0",1,0,206,30.2298076923077
"390",1,1,1,"Master's",0,0,0,1,"CHINA","H-1B","Master's",4,"1","N/A","UNK",1,0,165,34.9201923076923
"391",1,2,1,"Bachelor's",1,1,0,1,"INDIA","H-1B","Master's",3,"1","Y","0",1,0,163,41.2701923076923
"392",1,2,1,"Master's",1,1,0,1,"CHINA","H-1B","Master's",2,"1","N","0",1,0,223,48.8201923076923
"393",1,4,1,"Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",13,"0","N","0",1,0,173,53.8899038461538
"394",1,4,1,"Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",12,"0","N","0",1,0,155,65.3201923076923
"395",1,4,1,"Master's",1,1,0,1,"INDIA","H-1B","Master's",6,"1","Y","0",1,0,158,81.5201923076923
"396",1,3,1,"Master's",0,0,0,1,"INDIA","H-1B","Master's",5,"1","N/A","UNK",1,0,222,56.2600961538462
"397",1,2,1,"Master's",0,1,0,1,"INDIA","H-1B","Master's",18,"1","N/A","0",1,0,221,38.5798076923077
"398",1,2,1,"Master's",0,1,0,1,"INDIA","H-1B","Master's",2,"1","N/A","0",1,0,123,48.9298076923077
"399",1,2,1,"Master's",1,1,0,1,"CHINA","H-1B","Doctorate",7,"0","N","0",1,0,154,60.3899038461538
"400",1,4,1,"Bachelor's",1,1,0,1,"AUSTRALIA","H-1B","Master's",20,"0","Y","0",1,0,182,89.7399038461539
"401",1,1,1,"Master's",1,1,0,1,"INDIA","H-1B","Master's",6,"1","N","0",1,0,129,37.0100961538462
"402",1,3,1,"Master's",1,1,0,1,"INDIA","H-1B","Bachelor's",12,"0","N","0",1,0,185,53.65
"403",1,2,1,"Master's",0,0,0,1,"INDIA","H-1B","Master's",6,"1","N/A","UNK",1,0,183,36.85
"404",1,2,1,"Bachelor's",0,1,0,1,"SOUTH KOREA","E-2","Bachelor's",22,"0","N/A","0",1,0,376,37.6
"405",1,4,1,"Bachelor's",0,1,0,1,"INDIA","H-1B","Bachelor's",14,"0","N/A","0",1,0,132,49.0100961538462
"406",1,4,1,"Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",16,"0","N","0",1,0,155,69.2
"407",1,2,1,"Master's",1,1,0,1,"INDIA","H-1B","Master's",4,"1","N","0",1,0,188,52.3
"408",1,2,1,"Bachelor's",1,1,0,1,"CHINA","H-1B","Master's",6,"1","N","0",1,0,177,38.2201923076923
"409",1,0,1,"Doctorate",0,0,0,0,"NEPAL","F-1","Doctorate",3,"1","N/A","0",1,0,185,20.4149038461538
"410",1,3,1,"Master's",0,0,0,1,"CHINA","H-1B","Master's",5,"1","N/A","0",1,0,303,63.3298076923077
"411",1,1,1,"High School",1,0,0,1,"SOUTH KOREA","L-1","High School",27,"0","Y","0",1,0,192,29.7399038461538
